"customer_id","first_name","last_name","credit_score","loan_amount","interest_rate"
"CUSEBWAKNVFARK3","Bradley","Thompson",370,151484.92,4.19
"CUSO3P2XSMH8JNX","Andrew","Atkinson",341,244286.09,13.88
"CUSITKZTAEE7MUV","Hannah","Thompson",448,202255.81,5.16
"CUSUKDCBZGCE6UC","Stephen","Henderson",671,161036.67,9.26
"CUSZWC7YQTQE8CF","Johnny","Perez",641,212136.76,7.51
"CUS3OQ8XPRDUKO3","Dominique","Perez",526,218906.13,5.54
"CUSBEFWK1CO9NF8","Matthew","Snyder",795,150747.04,13.20
"CUSZ1TDC0XVXDJ7","Caitlin","Davidson",373,41144.81,4.07
"CUSI9O6KQC9M4CZ","Jesus","Richard",335,100815.08,8.04
"CUS9VAJG5IVFH73","Greg","Fisher",337,33912.98,12.99
"CUSFFZ1C5MNJOTW","Lindsey","Coleman",369,8569.99,5.11
"CUSR41T0TB81NLM","Jacob","Molina",506,183687.75,7.80
"CUS9KMM5JA390RC","William","Stewart",398,187812.50,13.26
"CUSL5VKABIDZ5ME","Krystal","Fernandez",473,198906.48,3.48
"CUSL9XJEOVKZK33","Jessica","Barnes",818,75415.86,8.34
"CUS2K6505ZMZUCL","Christopher","Cohen",466,129851.77,9.23
"CUSXRLHTKPEDDJZ","Jerome","Armstrong",760,164544.05,10.58
"CUS2QNKPREHP5TF","Luke","Hahn",804,42025.46,8.24
"CUSO7Q075L7POY2","Allison","Garcia",608,201641.84,5.24
"CUSL7EBMK7FJ105","Stanley","Bernard",355,287293.47,3.19
"CUSGBSVK3X8MBGL","Jessica","Jordan",490,55697.91,3.99
"CUSNPAI7S8BI9XD","John","Diaz",336,136183.89,8.16
"CUSGT8IHUJKLPLO","Michael","Jenkins",497,14081.41,3.76
"CUSXSXQ276JI6J5","Matthew","Reyes",329,6081.73,13.45
"CUS8R3WD5RPIZET","Dustin","Wade",814,14376.67,9.41
"CUSQCBNP5NESGR5","Andrea","Ruiz",841,245267.11,6.31
"CUSF1X24P6KZE9F","Curtis","Hanson",800,105252.50,5.59
"CUSLQATWHQQIRGP","Mark","Cook",583,235265.35,7.44
"CUS3T8XW3VZ5C3U","Logan","Sullivan",323,3384.71,3.81
"CUS8ZI33N3KCECV","Jennifer","Walter",382,74605.24,4.62
"CUSMA2MN6LK66EL","Jessica","Brooks",847,232656.49,7.43
"CUS7YINGB8JQW67","Diana","Keller",322,112158.54,11.43
"CUS0H6F9JCPW180","Kelly","Walsh",417,247000.02,4.31
"CUSB4VZTZRPGMIA","Alex","Soto",462,226776.21,9.36
"CUSVJPEIW90HP3R","Eric","French",815,72485.95,3.87
"CUSV23FAEPLUUNR","Cody","Anderson",728,119715.83,13.82
"CUSDFKRJH575URR","Michelle","Stevens",520,211141.50,10.39
"CUS40S5YBOJ7LZ4","Tanya","Phillips",756,104108.44,2.68
"CUSSDK0OKK0OJBQ","Brian","Huynh",498,239530.23,7.69
"CUS3ZU7ZN5UGIRK","William","Vance",606,106927.20,11.82
"CUSMRUQGSWO11S1","Jennifer","Fisher",611,19028.55,12.22
"CUS1S7U9BDYIL8X","Teresa","Jimenez",718,113776.37,13.06
"CUSKO5OK5HNBGDZ","Jeffrey","Thompson",832,105552.47,12.47
"CUSME07LAOT76Y7","Joel","Thomas",410,34604.74,11.62
"CUSTHRHBTBPM32H","Courtney","Henderson",698,78629.47,6.59
"CUSQTUHH8KPE8O9","Bradley","Campbell",339,226440.40,8.18
"CUSGVNYPXYXWAX3","Michael","Rodriguez",835,295214.54,7.58
"CUSVAI7BCQYKY4I","Brian","Mendoza",687,85308.83,11.23
"CUSL7324ST47LT5","Richard","Wiley",442,59233.57,4.83
"CUS1M2UZ8MZ30PD","Tyler","Hunt",636,298300.59,11.26
"CUSH7HEQ4J3XHXE","Linda","Long",396,146295.40,10.25
"CUSKPX41LJBJLVQ","David","Ortiz",814,296115.10,6.25
"CUS93P8P702AGEC","Monica","Davis",810,209234.46,13.16
"CUSH4FEN8ZL37OV","Nicolas","Williams",706,107897.02,9.95
"CUSUFXWI5CWVTIE","Preston","Williams",383,218642.65,9.49
"CUS9MLAYW7RTJVW","Jessica","Cummings",302,226892.57,13.31
"CUSZJU3ESAVIP9B","Jonathan","Lozano",454,138254.01,12.55
"CUS0X3R4AL9B5WX","William","Davis",388,277162.71,11.12
"CUSSJ2X2T4QVCUI","Tina","Smith",439,126002.61,9.15
"CUSZ0LWKKK6KJX0","Nathan","Rogers",453,76574.32,6.84
"CUSPYEM3X7EACAP","Sandra","Miller",555,98264.23,2.81
"CUSBIX1IPUMO6U3","Amy","Olson",805,114176.01,13.65
"CUSNXQF9WCOTXM0","Adam","Hess",439,267273.85,4.87
"CUSLVI8U93STI6Z","Tanya","Frazier",793,208569.84,10.47
"CUSIXJRYUE5BL7Z","Randy","Lewis",767,154625.27,4.52
"CUSR6SAQTLM4GTV","William","Lowery",704,153151.97,14.84
"CUSJ3HRT2UB97IJ","James","Malone",527,214031.89,2.89
"CUSEF7H931YEO69","Nancy","Schwartz",796,157578.62,11.02
"CUS9YKRZ1Y3N0MW","Sarah","Morris",445,71424.55,8.66
"CUSM7H6OQ7QH96Y","Christopher","Everett",380,80371.85,9.24
"CUS62CB5EMYOHZJ","Zoe","Johnson",516,116847.63,13.29
"CUSQAHBE6MZWOYS","Sandra","Faulkner",523,298067.19,4.72
"CUSYHN690805U4A","Denise","Garrett",601,196129.29,4.21
"CUS0CVHEJRL7MLT","Paul","Davis",453,299887.82,2.32
"CUSK68GC095VKVU","Wendy","Wilkerson",404,269982.16,9.39
"CUSSW0PHBHILIB3","Tiffany","Rios",777,198845.90,5.21
"CUSEUX5W09X9YIA","Tracy","Silva",316,107542.45,8.53
"CUSWG407NQA4EWX","Sara","Rodriguez",596,97243.07,12.57
"CUSFVH5AHT56MCQ","Heather","Espinoza",415,272385.03,13.86
"CUSCQ139K263LTE","Michael","Underwood",792,106450.79,2.47
"CUSZWPFIQ4305FZ","Kathy","Reid",468,94677.70,13.50
"CUSOBD0V60OVKQF","Shannon","Leon",344,155861.09,9.79
"CUSTRT20J8A9588","Kathryn","Elliott",592,250612.15,12.71
"CUS4PZ7XZ8FI0GW","Tanner","Reynolds",588,258773.98,10.64
"CUSJQE5FGAP5DKD","Andrew","Smith",453,140364.20,12.29
"CUS4V1XTW8XYSOI","Timothy","Alexander",812,20132.69,10.07
"CUSUGIY9IXY26WF","Debbie","Flowers",397,49238.02,3.77
"CUS6GJ9QSTW5UHU","Karen","Byrd",555,242001.12,5.75
"CUSULHIDFOS1FE4","Angel","Spencer",727,181837.59,9.54
"CUSYJDIT0TCUIRU","Jason","Rangel",777,37027.97,2.66
"CUSIK93G5WEK4D4","Michael","Cunningham",607,53542.55,4.00
"CUSU44ZV8NYNHCG","Laura","Rodgers",539,28121.20,12.14
"CUSAA63LQZHW51K","Miranda","Barr",547,206926.83,15.00
"CUS0B8DHPT3M3BE","Joseph","Bolton",753,247499.18,8.71
"CUSKK8KBRSJ23LY","Jean","James",754,171969.54,9.93
"CUSFED5ZYKL6R2R","Mark","Meadows",808,207909.33,12.92
"CUSOHATW1YPJO4F","Christina","Silva",498,253638.54,3.79
"CUSUQ3RBJA5WOAR","Corey","Wiley",817,215133.95,12.09
"CUSBORBKPJ7X7T9","Carmen","Hamilton",690,7871.56,14.43
"CUSHK0TEE75RPZS","Bianca","Hudson",475,200423.88,9.39
"CUS5CS9RMSDVK1L","Manuel","Pierce",747,50875.94,13.37
"CUSAM0GHOY50RTW","Nicholas","Tran",662,17943.79,4.32
"CUS5IX3R0PD5SIH","Madison","Chen",386,199316.61,10.14
"CUSYT1ZZIR9FCEM","Richard","Hernandez",745,143828.61,12.11
"CUS19EB8FEX0Y7O","Zachary","Baker",417,70589.41,9.71
"CUSVOQL5SQIYMN8","Anna","White",530,40670.82,6.28
"CUSHRA7O8V2W3DG","Joe","Wallace",704,241674.86,12.40
"CUSII836CCB5VVN","Karen","Johnson",747,53006.72,14.87
"CUSYTJTKAB7TD9B","Sheila","Stafford",845,25951.62,10.30
"CUSZIHGZW05D97B","Hannah","Clayton",524,204092.57,13.83
"CUSQCDQEFN00YB4","Anne","Ross",644,112495.62,5.48
"CUS1JF35WVULJLR","Jamie","King",568,239716.16,5.02
"CUSLY0IDT0CJOFI","Steven","Santana",527,115138.64,2.40
"CUSSEAGJ84EZ1D5","John","Davis",428,265454.18,6.87
"CUSCKUIDMX3B5WQ","Emily","Vazquez",693,45972.35,6.25
"CUSDJDQOVAX6QXD","Gregory","Rodriguez",491,266382.64,10.28
"CUSGUWHMPOAM49D","Steven","Anderson",347,188284.02,9.32
"CUS0VY6EMJ2JVVV","Jessica","Collins",370,9094.92,13.85
"CUS68RFR0PWCJG5","Jeffery","Parker",835,204670.30,4.34
"CUS23ECNV5VECXO","Erika","Dunn",453,198677.81,11.84
"CUS1EVOJ237K2EK","Joshua","Martinez",430,20675.87,12.33
"CUSOYSLM3Z2ZUR0","Kathy","Hardy",494,104208.17,10.30
"CUSTCNYKWKL9HL5","Rebecca","Parks",775,98029.64,14.24
"CUSYEP5EDT0363G","Christine","Torres",551,189102.36,7.26
"CUSAKR719U7TJQ2","Katherine","Lopez",572,14703.83,9.78
"CUS7IESDSIHG4DS","Phillip","Richards",400,292039.36,5.25
"CUS8DGO62Q58AUY","Emily","Thomas",686,22507.85,11.82
"CUSJCI07BWW0MOI","Christopher","Moody",324,115267.78,5.36
"CUSZELFKFM1TIZB","Meredith","Wheeler",732,4939.46,4.29
"CUS8G6QWTMPH6KT","Bethany","Chapman",449,156982.59,13.03
"CUSHK7H09BCTB8Z","Carolyn","Crawford",414,122209.69,13.72
"CUSZ46OD862IQMF","Roger","Moreno",624,151064.64,3.71
"CUSQGCDF8H25BG0","Traci","Williams",500,272201.24,10.40
"CUSZGT5DPVEXFX8","Lisa","Powers",810,56554.20,12.15
"CUSOUT36EZA6WIH","Marc","Colon",356,188654.23,8.77
"CUSAOWR0XON0YQP","Brandon","Jones",665,185679.29,5.78
"CUSAG8YKNDZLR3U","Rebecca","Ramirez",707,63032.84,5.41
"CUS9TEF659Y804B","Daniel","Nolan",797,7622.55,10.75
"CUS6AR3Z3YP7K0B","Thomas","Shah",633,177025.77,3.78
"CUSCR1TCQ0GH5P9","Donna","Smith",589,176474.49,12.02
"CUSC1YF23G0XUJY","David","Robles",407,183298.43,5.62
"CUSDU9Y7QGPJ3DO","Amanda","Lam",339,280626.63,7.39
"CUSG6X0UTV57YH1","Kenneth","Barajas",667,292057.06,10.03
"CUSVOMX0YZY3ZLM","Erin","Kelley",671,268782.31,9.90
"CUSJ2VBQKUW37J9","Steven","Avila",494,237394.40,3.15
"CUSAVUP1M13C6PF","Joshua","Brown",637,263339.09,2.46
"CUSGCMCXOCCV8V2","Jacqueline","Hutchinson",311,178736.27,7.78
"CUS9YE8LGZ215BT","Joshua","Figueroa",306,174751.16,7.39
"CUS74JRLUUJ8I2C","David","Owens",487,99183.97,11.77
"CUSQT97LZF1PL0O","Linda","Chavez",613,288954.98,10.38
"CUSCDI772WNNGYS","Laura","Macdonald",507,103733.54,4.27
"CUSFQONY8MZCHZ1","Ashley","Mcmillan",514,136676.39,2.55
"CUS1MBDGBWAGE9W","Heather","Foster",361,263553.87,9.46
"CUSUHMEZVSQ3HEY","Joshua","Lopez",596,28458.82,5.76
"CUSX0TO7GOCPBGX","Sheena","Todd",434,255276.81,4.35
"CUSP1VQP86CS1IA","Todd","Hill",556,184482.38,5.64
"CUS50EMV5FHN0QI","Diana","Clark",669,4082.45,14.37
"CUSOH7Q5E1GUYWV","Roger","Small",714,174241.38,4.73
"CUSHSHY13OT45T4","Anita","Elliott",405,19373.31,12.19
"CUS3J3B7KWJVRX4","James","Lucero",321,160690.56,14.01
"CUSGQTW64X8ENUU","Kathleen","Thompson",763,113098.47,8.20
"CUSCXCOXAXWGUI1","Frederick","Bennett",352,48128.50,12.33
"CUSZUAP73NZU1T4","Eric","Villa",781,108105.58,4.43
"CUSSJXL66YA6BA2","Tonya","Adams",831,239969.71,10.24
"CUSD9TZHHNBAVEK","Brian","Sanchez",760,284991.27,4.83
"CUS6J6UU1TBOHJV","Kathy","Flores",578,121322.17,7.22
"CUS4W8SUCSVNJZJ","Sarah","Castro",811,47705.56,4.73
"CUSE8S8U1QWD5CX","Megan","Rodriguez",325,187841.24,2.63
"CUSRED8ET8LCJL1","Hannah","Brown",698,31675.75,10.53
"CUS7S4X5EPCXQBQ","Nathaniel","Torres",388,174278.40,10.31
"CUS4JOJPTC19FEO","April","Murray",625,57627.22,14.65
"CUS9J3XQOK21MVB","Stephanie","Dyer",789,165661.41,8.25
"CUSY3V737XX0GE8","Thomas","Carrillo",764,245485.66,3.43
"CUSXVK9Z8U34I6Q","Sabrina","Smith",713,65368.66,2.56
"CUSXEQT6H3FBOVZ","Stephen","Lester",307,53849.11,5.96
"CUS0IPI5HDP0HRS","Carla","Edwards",361,71300.99,13.18
"CUSHFVVMXT4OEDY","Jared","Walters",558,218029.41,3.42
"CUS496WK7H5ZERJ","Denise","Lee",467,241919.53,7.15
"CUSAEYT8RIU9F0S","Lance","Miller",717,53791.28,13.77
"CUSDQV1FTLB64I3","Joshua","Rodgers",484,170089.77,5.20
"CUS7U15ROVT5KCB","Kimberly","Grant",745,33272.11,5.85
"CUSA3Q1GMV2MES4","Heather","Kidd",508,85095.79,11.15
"CUS6S7TBTLVO6DF","Shannon","Taylor",788,53073.54,4.26
"CUS4UFINTF03587","Jacqueline","Marshall",572,38324.57,7.49
"CUSR6D34QKM012N","Jonathan","Smith",553,51700.07,6.72
"CUS29ISQIDXOFQI","Robert","Harmon",785,224565.13,13.73
"CUSAIITDVR8OTKO","Brian","Pacheco",752,251430.32,5.96
"CUS66PEN7KZ6BC5","Michael","Hull",344,175832.05,12.60
"CUSBP8JAHOV99C0","Steven","Thomas",509,259929.39,6.10
"CUSL1E2RVVU19AJ","Joseph","Caldwell",841,28623.19,3.69
"CUSUZ3KIREX2Q50","Christine","Jennings",755,171852.85,8.84
"CUSLNWS1YHOBCKY","Andrew","Moore",693,133178.73,2.94
"CUSJR7754P3TDA5","Gregory","Wilkins",600,130921.59,13.42
"CUS4I26E99744BI","Michael","Smith",547,63524.58,8.28
"CUSVRJYDUS74QKB","Jessica","Nguyen",305,206489.86,2.10
"CUSNRGYMF5CV9PT","Michele","Phelps",816,152681.95,10.87
"CUS9K3W4MVDS541","Kristine","Bradford",595,195315.09,11.02
"CUSV9V9UJ5W95NA","John","Warren",734,48629.08,9.24
"CUSSSIGJQKVXWGG","Hannah","Burch",694,293763.00,8.05
"CUS7Z14J24KBDI9","Karen","Maxwell",400,96198.34,4.54
"CUS5LG8QWA9B44N","Lisa","Krause",595,61479.05,9.39
"CUSQEWRY3U02YQP","Matthew","Taylor",820,217698.24,6.67
"CUSVZUAGEJDIFCW","Stacy","Moody",629,248040.46,6.55
"CUS5GYTE3H4O8FU","Monica","Wood",567,16226.23,5.21
"CUSACA4RHO2R0WR","Barbara","Meyers",616,54710.79,5.39
"CUSBU4KZREZRDYX","Michele","Ramirez",781,159358.18,4.69
"CUSC3IRBW8FKZ45","Tyler","Robinson",847,195624.18,12.42
"CUSJ7OZD5DJA7O0","Christine","Luna",435,151814.30,10.62
"CUS5SIS256AP7JQ","Kevin","Smith",309,240490.60,10.78
"CUSIAIWLV6VVNTV","Taylor","Schroeder",759,4742.58,9.18
"CUSVMFTM9E13Q0W","Trevor","Williams",796,67306.94,13.38
"CUSO4G4P1MC25SO","Joseph","Bryant",833,5510.39,13.15
"CUSCK681SYXUQAQ","Mark","Hall",502,253169.14,12.00
"CUS1791OEOP8T7O","Emily","Richardson",781,252078.33,2.31
"CUS9UGGVH4G4JNU","Kristine","Friedman",659,289915.89,14.22
"CUSOBRPVEFVDBIA","Christine","Rodgers",771,252428.80,11.38
"CUST89DZ7VX1YWL","Veronica","Hampton",593,183460.36,6.12
"CUSCFFJMSJ2O204","Alexis","Villanueva",353,67600.49,7.76
"CUSU7X3BJXJSF67","Jeffery","French",600,188286.86,6.57
"CUSFNV7E0HJHG5L","Steven","Best",389,68928.58,2.83
"CUSE5IO3MP1ZF08","Sarah","Williamson",332,297442.87,10.44
"CUSUZ7NN09D2OHH","Brian","Stewart",809,290772.97,14.58
"CUSU9XUJYV5RQK9","Joshua","Smith",398,45262.04,8.58
"CUSXYLBI1JKGPBN","Alexander","Miller",371,213452.37,11.32
"CUS5OE6LM36I2AV","Kimberly","Burns",688,180553.50,9.14
"CUSKJY6I6QOTGGZ","Mary","Hebert",417,28221.85,12.83
"CUS3X7J1PKUTMZ0","Mark","Webb",846,40110.04,6.10
"CUSRBE4LZOKKZF2","Carla","White",607,51925.89,14.69
"CUSWVBUP3DM4I7X","Erika","Roach",779,116347.63,8.33
"CUS74OFCOYZA59F","Kimberly","Gonzales",794,3687.04,8.35
"CUSQ3W03RD0L3UC","Billy","Williams",839,243257.12,2.58
"CUS403PBYG7LZFP","Erica","Erickson",815,142039.14,7.35
"CUSG54VXDUWF0IN","Stacey","Marquez",795,59271.20,13.51
"CUSDIESIB20YW8L","David","Smith",404,56259.89,5.17
"CUSJA71BMO4RE8X","Amanda","Rojas",385,39757.32,14.72
"CUS42EUW2CK62VB","Kevin","Bennett",427,182095.66,8.27
"CUSLNWS1YHOBCKY","Andrew","Moore",693,166529.98,12.39
"CUS75UWAP7R10K1","Ralph","Wagner",340,107265.99,5.16
"CUSLAE4JJZDO8LV","Mary","Hancock",738,211550.71,3.58
"CUSVQUVTVQSHJLF","Anna","Mclaughlin",564,92700.90,9.90
"CUSCB11PEFNJN19","Justin","Powell",666,204372.03,6.46
"CUS2MMBV32UFA3C","Justin","Fowler",487,57792.91,9.80
"CUS85XWFYP6JPSQ","Rebecca","Mays",321,48436.50,6.65
"CUS2OVUCZ38DUCN","Phyllis","Cervantes",624,285128.19,14.20
"CUSQUDU0LXNJA1C","Derek","Conrad",643,125267.56,10.11
"CUSODTICSQO36L1","James","Jackson",679,128822.90,9.89
"CUS9MKEWG5WDTFD","William","Miller",369,14452.42,5.08
"CUSYYTVRW1UNIOA","Brandon","Warren",307,213609.53,8.96
"CUS0FZPG93EPSOC","Joshua","Savage",500,73281.85,11.63
"CUS8DT6U7PQVSDY","Ronald","Hall",584,28018.40,13.39
"CUSN00OO50Y0J5G","Mindy","Berg",799,169835.61,7.84
"CUSNWQVESEUQZ85","Julie","Hernandez",488,176347.78,3.25
"CUSTW313CM26756","Connie","Mcintyre",619,293063.57,7.55
"CUS1LVJ4QAMR6IF","Johnny","Bush",744,246706.11,5.13
"CUSUG3FXCHIDVG7","Karen","Chandler",740,24454.38,5.62
"CUSSD5TR1T0UE15","Christian","Bell",350,103481.76,8.18
"CUSOP4HAX3TPSON","Kevin","Baker",334,174615.70,4.58
"CUSXW5EE1RBB910","William","Harris",629,124129.15,3.63
"CUSCELBBFX7BQWZ","Ivan","Kramer",610,256583.28,4.90
"CUSFDDNS3ASASOU","Anthony","Christian",766,222581.74,3.61
"CUS7HJTZUZWKA0I","Kristen","Castillo",787,56235.36,12.60
"CUSO4CWUDBIQKP1","Timothy","Moore",300,176073.32,10.22
"CUS3P9T33PEFV3D","Kelly","Shannon",703,159674.24,9.92
"CUSXXO80XFETCDL","Jesus","Blackburn",633,56166.73,8.95
"CUSKAKOLXNGBI86","Desiree","Johnson",302,196026.95,3.75
"CUSTBRWU4GKZYGF","William","Norris",629,39236.02,8.51
"CUSINZW8PDCHXNL","Christopher","Hendricks",649,179690.43,7.37
"CUS8LCVF2CXMNF8","Thomas","Thornton",307,60579.46,11.69
"CUSH9OEFCF5P8H0","Mackenzie","Richardson",849,272044.10,7.51
"CUSTHEAK9DLSFHX","Paige","Curry",327,14815.78,14.05
"CUS1WTENLW7S0T2","Jamie","Bowen",354,228701.84,7.27
"CUSVEQWFHRJ7KSX","Kimberly","Byrd",502,274104.66,13.36
"CUSINSB5T4YTHJZ","Charles","Ho",735,28951.29,10.06
"CUSQ7U7A0SFNC9X","Joseph","Edwards",504,95706.80,8.74
"CUS9E3OBJ086A7Z","Lucas","Sherman",531,175364.29,12.49
"CUS27GHJ9QA8ILN","James","Mason",700,107151.17,6.98
"CUS6Y9YTD0RCIH0","William","Harris",781,72055.01,4.13
"CUS8QM2MGBQS50E","Isaiah","Ortiz",678,82975.77,5.28
"CUSGRUHQCVNJ36Y","Matthew","Hill",351,131436.37,8.13
"CUSCDQCYFLDAL4D","Brenda","Stanley",804,25739.46,9.05
"CUSOJS3M8F612Y7","Kenneth","Casey",584,96632.59,4.45
"CUS9S42ZEY0YZW3","Nathan","Maynard",753,155495.44,10.87
"CUSNH9BK0O4G56X","Jason","Mays",301,245658.43,12.84
"CUSWMWS22ADYTAT","Katherine","Hall",796,198893.86,4.98
"CUS4V4NUPD2UMZG","Jason","Serrano",363,206428.21,6.05
"CUSYSOSUGBZKHX9","Wayne","Moore",691,81475.24,6.86
"CUSQ4KSD9GAO4H8","Eugene","Meyers",388,271281.42,13.22
"CUS2821UTGU4664","Mary","Webster",691,246635.97,7.44
"CUSZE9UJ0R7VD61","Thomas","Kennedy",750,255276.87,12.63
"CUSL6MRDJVZ7XKP","Felicia","Ayala",612,19050.82,5.27
"CUSFFJ85Y9FAUET","Warren","Marquez",810,205560.34,13.63
"CUSEXPRX16ACJUS","Sandra","Edwards",709,217422.54,14.28
"CUS8YEBRHG2B7H3","Jeremy","Munoz",417,116288.62,12.77
"CUS3RJDUNEDK07T","Stephanie","Lewis",499,100062.63,7.07
"CUS8EEK95L4O65U","Tracey","Williams",639,168534.81,6.16
"CUS8VAGWTX10BQR","Brandi","Brown",393,158692.64,4.67
"CUSI486GRJL5EKJ","Brandon","Ware",348,150570.20,2.64
"CUS7JMPZ75ZSLET","Steven","Robinson",577,285023.89,8.19
"CUS46PYT127CCIM","Tammy","White",713,129484.73,4.26
"CUSYYTVRW1UNIOA","Brandon","Warren",307,200854.31,2.16
"CUSM9IF826BHYZ1","Elizabeth","Wade",712,129221.99,4.10
"CUS0ZB0J0Q162K0","Justin","Fisher",837,205791.49,10.32
"CUSLHL02OAU4TTB","Alexander","Meyers",820,223717.81,14.95
"CUSQBRSMM66HZYE","Jasmine","Andrade",678,27878.31,8.24
"CUS6OU98SF9SV4L","Jeffrey","Hernandez",653,235218.02,4.12
"CUS3L3OWL7IZJG4","Nancy","Snyder",307,280107.00,13.86
"CUS6Q6ST1ZMYWYN","Randall","Patton",466,273046.05,10.64
"CUS1Q6GXB3DIEBY","Nicholas","Robertson",445,291557.10,12.44
"CUSZFBURM4CGUUD","Tracy","Campbell",728,224922.54,12.31
"CUSOKTR2XM7AC0G","David","Byrd",382,118091.37,5.50
"CUSWXY4VBX0B9YI","Whitney","Maldonado",476,105338.30,10.62
"CUSQIL98M6YL348","Bryan","Petty",713,199990.87,12.53
"CUSIY4KL9ARYEAV","Lisa","Carlson",423,61397.38,13.06
"CUSHKKM8MPHLX7R","Adam","Jones",512,21102.66,13.67
"CUSUV53DYM6H5KI","Leah","Phillips",597,115396.45,5.42
"CUSZQ3S4HVP6P98","Christopher","Freeman",305,270885.61,5.76
"CUSKRIZWGBCI6E5","Melissa","Washington",775,205800.79,6.21
"CUS3OOKW517ROPY","Tammy","Nguyen",340,105266.99,5.80
"CUSI1EYUUDR36FE","Amy","Morgan",681,157760.93,3.10
"CUSJYW6MUVXYP83","Elizabeth","Anderson",524,147269.58,2.18
"CUS17TG5SFTA1SF","Kayla","Campbell",682,24172.98,8.97
"CUSD1OV10A2BMGJ","Amanda","Gould",690,249871.15,13.37
"CUSYTN0DHR7ZQPB","Barbara","Chavez",635,271096.82,6.27
"CUSLEP0BXIRS0QK","Michele","Higgins",309,195730.28,3.40
"CUSDZM8D35R9FAN","Gregory","Greene",631,236077.52,7.82
"CUSSR2P5E5S5BF7","Danielle","Thompson",334,12195.70,7.16
"CUSNZPAUAL24V96","Samantha","Atkinson",473,178963.95,12.78
"CUSDS8YWD863PGW","Amy","Graham",477,240257.83,9.58
"CUSU6J67Q4CTW4E","Jason","Peters",592,259260.26,7.97
"CUSAQTS809XRXTD","Karen","Lang",552,248614.67,3.45
"CUSY31IQD7SFY02","Lisa","Olsen",752,145865.06,14.35
"CUSYOH665MTDU1P","Jennifer","Williams",681,106068.48,12.32
"CUSAV7F5YQSIBTP","James","Smith",634,47108.16,2.91
"CUSKOO4718ZXZXV","Katie","Becker",668,92700.22,5.18
"CUS5D3LCQXIPE46","Jessica","Pope",544,206252.84,4.28
"CUSOWTPZRUUDZWH","Samuel","Wright",399,137322.39,7.71
"CUS2XEU90I4AWTT","Richard","Moore",843,16374.23,13.39
"CUSNG8COGMG2L8O","James","Lopez",361,277419.60,14.33
"CUSURRV4X0Q0IA2","Anna","Bennett",383,238230.54,14.84
"CUSR8H22SN5Q94U","Curtis","Powell",557,18521.40,5.06
"CUSHPO00ZCMHFMT","Robin","Jones",493,290475.97,2.84
"CUSYHBB4N5ZGRS5","Wendy","Owens",400,9253.07,6.68
"CUS62HZHK8L6STR","Amanda","Davis",374,88894.00,9.16
"CUS8OTAEL91UTCZ","Vernon","Williams",640,141737.15,4.21
"CUSHHN0EDXZRUHV","Angela","King",446,25095.19,6.38
"CUSLXB29UM5FLBR","Olivia","Hogan",580,125480.10,12.43
"CUS4YVK6ADBUFOL","Derrick","Anderson",472,27690.44,3.77
"CUS3HMFCXIWA9NB","Brett","Murphy",387,28154.49,11.49
"CUS6HP16PGATZHZ","Brian","House",824,84782.03,7.90
"CUSWVQU2CJ2MDUS","Derek","Cruz",350,14143.89,6.65
"CUSPF0R8U7WPGBG","Zachary","Graham",781,76938.99,10.71
"CUS4H9YK62R8VLA","Sarah","Russell",827,143472.73,9.91
"CUS6GOPIZBQMU1N","Jonathan","Moore",828,234230.25,4.55
"CUS81B1YYQCISB4","Julie","Boyer",397,7996.24,9.08
"CUS60BGPOQ59M73","Olivia","Maldonado",830,133544.52,14.85
"CUS20LU3731NRY0","Paul","Marshall",800,99665.51,7.65
"CUS3TWA36Y9ZYP9","Tony","Thompson",449,201070.98,4.84
"CUSE9V9H090ELJH","Stacy","Clark",572,60131.76,12.49
"CUSMICY9GXSGAW9","Malik","Walls",720,252878.35,9.97
"CUSADM5N9K0U5Q9","Krystal","Williams",753,87013.97,3.57
"CUSHEK2RXRLG4EJ","Aaron","Cunningham",631,4019.46,10.42
"CUSVB0HO5I7S2PN","Diane","Wu",423,64044.31,7.06
"CUS6LGMPZT776BJ","Caitlin","Wilson",344,257352.47,3.37
"CUSQY8CR04WBB72","Jack","Ball",662,224719.13,6.68
"CUSD4TTONYSEJ9U","Matthew","Cervantes",640,99569.53,7.81
"CUS1IBLFA51KKQW","Heather","Spencer",759,191816.61,3.30
"CUSR8HEQPDDEVH9","Eugene","Thompson",463,48294.74,6.61
"CUS3B0ZS8W8A10P","Brenda","Terry",620,125893.94,3.80
"CUS3XAOHYT4SZGI","Catherine","Ward",385,210960.51,13.21
"CUSY6TNVO8TT3JK","Jennifer","Flores",756,281514.56,14.72
"CUSCG5N6WV29RSB","William","Cain",506,60019.75,3.69
"CUSMAWVU3L5AJBH","Ryan","Valdez",548,277456.07,5.83
"CUSLDRGLKYYU69Q","Jared","Williamson",340,166072.94,2.09
"CUSBTAENS28T55C","Melanie","Wall",788,295317.01,12.20
"CUSQ5WKN7EEYDRC","Leah","Parrish",563,281939.20,14.40
"CUSP3E36JEA1JZD","Denise","Hopkins",533,57929.00,2.18
"CUSBT81GQPA3AR6","Sean","Mccoy",346,291063.77,2.43
"CUS0CF8H6CQ3VP6","Samuel","Garrison",416,239394.72,7.39
"CUS830ZR1216ERH","Kelly","Kim",837,139970.21,3.35
"CUS5ULZL5RLDTXS","Tamara","Black",595,248486.50,12.97
